Year,Age Group,Disease_L1,Disease_L2,Disease_L3,Disease_L4,Sex,Mortality Count
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Chlamydia,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gonorrhoea,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Trichomoniasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Gential Herpes,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,STDs excluding HIV,Other STDs,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,HIV/AIDS,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Diarrhoeal diseases,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Whooping cough,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Diphtheria,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Measles,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Childhood-cluster diseases,Tetanus,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Meningitis,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Encephalitis,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis A,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis B,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis C,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Hepatitis,Acute hepatitis E,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Malaria,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trypanosomiasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Chagas disease,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Schistosomiasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Leishmaniasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,lymphatic filariasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Onchocerciasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Cysticercosis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Echinococcosis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Dengue,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Trachoma,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Yellow fever,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,Parasitic and vector diseases,Rabies,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",10.,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",10.,,Ascariasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",10.,,Trichuriasis,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",10.,,Hookworm disease,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",10.,,Food-borne trematodes,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",11.,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",12.,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,,,Males,100
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Lower respiratory infections,,Males,100
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,COVID-19,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Upper respiratory infections,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,Otitis media,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Preterm birth complications,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Birth asphyxia and birth trauma,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Neonatal sepsis and infections,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,Other neonatal conditions,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Protein-energy malnutrition,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iodine deficiency,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Vitamin A deficiency,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Iron-deficiency anaemia,,Males,0
2020,5-14,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,Other nutritional deficiencies,,Males,0
2020,5-14,Noncommunicable diseases,,,,Males,300
2020,5-14,Noncommunicable diseases,Malignant neoplasms,,,Males,200
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Lip and oral cavity,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Nasopharynx,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Mouth and oropharynx cancers,Other pharynx,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Oesophagus cancer,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Stomach cancer,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Colon and rectum cancers,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Liver cancer,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis B,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to hepatitis C,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Liver cancer secondary to alcohol use,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Liver cancer,Other liver cancer,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Pancreas cancer,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,"Trachea, bronchus, lung cancers",,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Malignant skin melanoma,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Melanoma and other skin cancers,Non-melanoma skin cancer,Males,0
2020,5-14,Noncommunicable diseases,Malignant neoplasms,Breast cancer,,Males,0
2020,5-14,Noncommunicable diseases,10.,,,Males,0
2020,5-14,Noncommunicable diseases,11.,,,Males,0
2020,5-14,Noncommunicable diseases,12.,,,Males,0
2020,5-14,Noncommunicable diseases,13.,,,Males,0
2020,5-14,Noncommunicable diseases,14.,,,Males,0
2020,5-14,Noncommunicable diseases,15.,,,Males,0
2020,5-14,Noncommunicable diseases,16.,,,Males,0
2020,5-14,Noncommunicable diseases,17.,,,Males,0
2020,5-14,Noncommunicable diseases,18.,,,Males,0
2020,5-14,Noncommunicable diseases,19.,,,Males,0
2020,5-14,Noncommunicable diseases,20.,,,Males,0
2020,5-14,Noncommunicable diseases,21.,,,Males,0
2020,5-14,Noncommunicable diseases,22.,,,Males,0
2020,5-14,Noncommunicable diseases,22.,,Hodgkin lymphoma,Males,0
2020,5-14,Noncommunicable diseases,22.,,Non-Hodgkin lymphoma,Males,0
2020,5-14,Noncommunicable diseases,22.,,Multiple myeloma,Males,0
2020,5-14,Noncommunicable diseases,23.,,,Males,100
2020,5-14,Noncommunicable diseases,24.,,,Males,0
2020,5-14,Noncommunicable diseases,Other neoplasms,,,Males,0
2020,5-14,Noncommunicable diseases,Diabetes mellitus,,,Males,0
2020,5-14,Noncommunicable diseases,"Endocrine, blood, immune disorders",,,Males,0
2020,5-14,Noncommunicable diseases,"Endocrine, blood, immune disorders",Thalassaemias,,Males,0
2020,5-14,Noncommunicable diseases,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,,Males,0
2020,5-14,Noncommunicable diseases,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,,Males,0
2020,5-14,Noncommunicable diseases,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Depressive disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Bipolar disorder,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Schizophrenia,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Alcohol use disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Opioid use disorders,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cocaine use disorders,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Amphetamine use disorders,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Cannabis use disorders,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Drug use disorders,Other drug use disorders,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Anxiety disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Eating disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Austism and Asperger syndrome,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Attention deficit/hyperactivity syndrome,Males,0
2020,5-14,Noncommunicable diseases,Mental and substance use disorders,Childhood behavioural disorders,Conduct disorder,Males,0
2020,5-14,Noncommunicable diseases,10.,,,Males,0
2020,5-14,Noncommunicable diseases,11.,,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Alzheimer disease and other dementias,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Parkinson disease,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Epilepsy,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Multiple sclerosis,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Migraine,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Non-migrane headache,,Males,0
2020,5-14,Noncommunicable diseases,Neurological conditions,Other neurological conditions,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Glaucoma,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Cataracts,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Uncorrected refractive errors,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Macular degeneration,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Other vision loss,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Other hearing loss,,Males,0
2020,5-14,Noncommunicable diseases,Sense organ diseases,Other sense organ disorders,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Rheumatic heart disease,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Hypertensive heart disease,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Ischaemic heart disease,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Stroke,,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Stroke,Ischaemic stroke,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Stroke,Haemorrhagic stroke,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",,Males,0
2020,5-14,Noncommunicable diseases,Cardiovascular diseases,Other circulatory diseases,,Males,0
2020,5-14,Noncommunicable diseases,Respiratory diseases,,,Males,0
2020,5-14,Noncommunicable diseases,Respiratory diseases,Chronic obstructive pulmonary disease,,Males,0
2020,5-14,Noncommunicable diseases,Respiratory diseases,Asthma,,Males,0
2020,5-14,Noncommunicable diseases,Respiratory diseases,Other respiratory diseases,,Males,0
2020,5-14,Noncommunicable diseases,Digestive diseases,,,Males,0
2020,5-14,Noncommunicable diseases,Digestive diseases,Peptic ulcer disease,,Males,0
2020,5-14,Noncommunicable diseases,Digestive diseases,Cirrhosis of the liver,,Males,0
